trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
1,1,initial_map,node_3,stim/television_a.png,node_1,stim/paper lantern_b.png,2,node_2,stim/allen wrench_a.png,1,1,3,1,2,2,3,right
2,1,initial_map,node_1,stim/paper lantern_b.png,node_3,stim/television_a.png,2,node_4,stim/pool table_a.png,1,1,3,1,2,2,2,right
3,1,initial_map,node_4,stim/pool table_a.png,node_1,stim/paper lantern_b.png,1,node_6,stim/treadmill_b.png,2,1,3,1,2,2,2,left
4,1,initial_map,node_4,stim/pool table_a.png,node_3,stim/television_a.png,3,node_5,stim/binder_b.png,1,2,4,1,3,2,3,right
5,1,initial_map,node_1,stim/paper lantern_b.png,node_2,stim/allen wrench_a.png,1,node_3,stim/television_a.png,2,1,3,1,2,3,2,left
6,1,initial_map,node_6,stim/treadmill_b.png,node_1,stim/paper lantern_b.png,3,node_4,stim/pool table_a.png,2,1,5,2,3,2,2,right
7,1,initial_map,node_1,stim/paper lantern_b.png,node_4,stim/pool table_a.png,1,node_6,stim/treadmill_b.png,3,2,4,1,3,2,2,left
8,1,initial_map,node_6,stim/treadmill_b.png,node_3,stim/television_a.png,1,node_4,stim/pool table_a.png,2,1,3,1,2,2,2,left
9,1,initial_map,node_1,stim/paper lantern_b.png,node_2,stim/allen wrench_a.png,1,node_6,stim/treadmill_b.png,3,2,4,1,3,3,2,left
10,1,initial_map,node_6,stim/treadmill_b.png,node_1,stim/paper lantern_b.png,3,node_2,stim/allen wrench_a.png,2,1,5,2,3,2,3,right
11,1,initial_map,node_1,stim/paper lantern_b.png,node_2,stim/allen wrench_a.png,1,node_5,stim/binder_b.png,2,1,3,1,2,3,3,left
12,2,transfer_map,node_1,stim/leaf blower_b.png,node_2,stim/clarinet_b.png,1,node_5,stim/wallet_b.png,2,1,3,1,2,3,3,left
13,2,transfer_map,node_4,stim/tennis ball_b.png,node_3,stim/gravy boat_b.png,3,node_5,stim/wallet_b.png,1,2,4,1,3,2,3,right
14,2,transfer_map,node_1,stim/leaf blower_b.png,node_5,stim/wallet_b.png,2,node_6,stim/hedge shears_a.png,3,1,5,2,3,3,2,left
15,2,transfer_map,node_5,stim/wallet_b.png,node_3,stim/gravy boat_b.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,2,2,right
16,2,transfer_map,node_1,stim/leaf blower_b.png,node_3,stim/gravy boat_b.png,2,node_6,stim/hedge shears_a.png,3,1,5,2,3,2,2,left
17,2,transfer_map,node_2,stim/clarinet_b.png,node_5,stim/wallet_b.png,1,node_6,stim/hedge shears_a.png,2,1,3,1,2,3,2,left
18,2,transfer_map,node_4,stim/tennis ball_b.png,node_1,stim/leaf blower_b.png,1,node_3,stim/gravy boat_b.png,3,2,4,1,3,2,2,left
19,2,transfer_map,node_3,stim/gravy boat_b.png,node_1,stim/leaf blower_b.png,2,node_2,stim/clarinet_b.png,1,1,3,1,2,2,3,right
20,2,transfer_map,node_3,stim/gravy boat_b.png,node_4,stim/tennis ball_b.png,3,node_5,stim/wallet_b.png,2,1,5,2,3,2,3,right
21,2,transfer_map,node_5,stim/wallet_b.png,node_1,stim/leaf blower_b.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,2,2,right
22,2,transfer_map,node_1,stim/leaf blower_b.png,node_4,stim/tennis ball_b.png,1,node_5,stim/wallet_b.png,2,1,3,1,2,2,3,left
23,3,initial_map,node_4,stim/pool table_a.png,node_1,stim/paper lantern_b.png,1,node_2,stim/allen wrench_a.png,2,1,3,1,2,2,3,left
24,3,initial_map,node_5,stim/binder_b.png,node_2,stim/allen wrench_a.png,1,node_3,stim/television_a.png,2,1,3,1,2,3,2,left
25,3,initial_map,node_1,stim/paper lantern_b.png,node_3,stim/television_a.png,2,node_6,stim/treadmill_b.png,3,1,5,2,3,2,2,left
26,3,initial_map,node_5,stim/binder_b.png,node_1,stim/paper lantern_b.png,2,node_2,stim/allen wrench_a.png,1,1,3,1,2,2,3,right
27,3,initial_map,node_3,stim/television_a.png,node_4,stim/pool table_a.png,3,node_6,stim/treadmill_b.png,1,2,4,1,3,2,2,right
28,3,initial_map,node_1,stim/paper lantern_b.png,node_4,stim/pool table_a.png,1,node_5,stim/binder_b.png,2,1,3,1,2,2,3,left
29,3,initial_map,node_2,stim/allen wrench_a.png,node_1,stim/paper lantern_b.png,1,node_6,stim/treadmill_b.png,2,1,3,1,2,2,2,left
30,3,initial_map,node_2,stim/allen wrench_a.png,node_5,stim/binder_b.png,1,node_6,stim/treadmill_b.png,2,1,3,1,2,3,2,left
31,3,initial_map,node_1,stim/paper lantern_b.png,node_5,stim/binder_b.png,2,node_6,stim/treadmill_b.png,3,1,5,2,3,3,2,left
32,3,initial_map,node_4,stim/pool table_a.png,node_2,stim/allen wrench_a.png,2,node_5,stim/binder_b.png,1,1,3,1,2,3,3,right
33,3,initial_map,node_2,stim/allen wrench_a.png,node_4,stim/pool table_a.png,2,node_5,stim/binder_b.png,1,1,3,1,2,2,3,right
34,4,transfer_map,node_4,stim/tennis ball_b.png,node_2,stim/clarinet_b.png,2,node_3,stim/gravy boat_b.png,3,1,5,2,3,3,2,left
35,4,transfer_map,node_3,stim/gravy boat_b.png,node_2,stim/clarinet_b.png,1,node_4,stim/tennis ball_b.png,3,2,4,1,3,3,2,left
36,4,transfer_map,node_3,stim/gravy boat_b.png,node_1,stim/leaf blower_b.png,2,node_4,stim/tennis ball_b.png,3,1,5,2,3,2,2,left
37,4,transfer_map,node_1,stim/leaf blower_b.png,node_2,stim/clarinet_b.png,1,node_3,stim/gravy boat_b.png,2,1,3,1,2,3,2,left
38,4,transfer_map,node_4,stim/tennis ball_b.png,node_2,stim/clarinet_b.png,2,node_5,stim/wallet_b.png,1,1,3,1,2,3,3,right
39,4,transfer_map,node_6,stim/hedge shears_a.png,node_1,stim/leaf blower_b.png,3,node_2,stim/clarinet_b.png,2,1,5,2,3,2,3,right
40,4,transfer_map,node_6,stim/hedge shears_a.png,node_3,stim/gravy boat_b.png,1,node_4,stim/tennis ball_b.png,2,1,3,1,2,2,2,left
41,4,transfer_map,node_6,stim/hedge shears_a.png,node_2,stim/clarinet_b.png,2,node_3,stim/gravy boat_b.png,1,1,3,1,2,3,2,right
42,4,transfer_map,node_2,stim/clarinet_b.png,node_1,stim/leaf blower_b.png,1,node_4,stim/tennis ball_b.png,2,1,3,1,2,2,2,left
43,4,transfer_map,node_6,stim/hedge shears_a.png,node_1,stim/leaf blower_b.png,3,node_4,stim/tennis ball_b.png,2,1,5,2,3,2,2,right
44,4,transfer_map,node_3,stim/gravy boat_b.png,node_2,stim/clarinet_b.png,1,node_5,stim/wallet_b.png,2,1,3,1,2,3,3,left
45,5,initial_map,node_3,stim/television_a.png,node_1,stim/paper lantern_b.png,2,node_4,stim/pool table_a.png,3,1,5,2,3,2,2,left
46,5,initial_map,node_6,stim/treadmill_b.png,node_2,stim/allen wrench_a.png,2,node_3,stim/television_a.png,1,1,3,1,2,3,2,right
47,5,initial_map,node_4,stim/pool table_a.png,node_2,stim/allen wrench_a.png,2,node_3,stim/television_a.png,3,1,5,2,3,3,2,left
48,5,initial_map,node_5,stim/binder_b.png,node_1,stim/paper lantern_b.png,2,node_6,stim/treadmill_b.png,1,1,3,1,2,2,2,right
