trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
1,1,transfer_map,node_1,stim/clarinet_b.png,node_4,stim/pretzel_b.png,1,node_5,stim/paper lantern_a.png,2,1,3,1,2,2,3,left
2,1,transfer_map,node_2,stim/tennis ball_b.png,node_3,stim/hedge shears_a.png,1,node_6,stim/treadmill_a.png,2,1,3,1,2,2,2,left
3,1,transfer_map,node_3,stim/hedge shears_a.png,node_1,stim/clarinet_b.png,2,node_4,stim/pretzel_b.png,3,1,5,2,3,2,2,left
4,1,transfer_map,node_3,stim/hedge shears_a.png,node_1,stim/clarinet_b.png,2,node_6,stim/treadmill_a.png,1,1,3,1,2,2,2,right
5,1,transfer_map,node_4,stim/pretzel_b.png,node_1,stim/clarinet_b.png,1,node_3,stim/hedge shears_a.png,3,2,4,1,3,2,2,left
6,1,transfer_map,node_5,stim/paper lantern_a.png,node_3,stim/hedge shears_a.png,2,node_4,stim/pretzel_b.png,1,1,3,1,2,2,2,right
7,1,transfer_map,node_6,stim/treadmill_a.png,node_1,stim/clarinet_b.png,3,node_3,stim/hedge shears_a.png,1,2,4,1,3,2,2,right
8,1,transfer_map,node_6,stim/treadmill_a.png,node_1,stim/clarinet_b.png,3,node_5,stim/paper lantern_a.png,1,2,4,1,3,2,3,right
9,1,transfer_map,node_1,stim/clarinet_b.png,node_2,stim/tennis ball_b.png,1,node_3,stim/hedge shears_a.png,2,1,3,1,2,3,2,left
10,1,transfer_map,node_5,stim/paper lantern_a.png,node_3,stim/hedge shears_a.png,2,node_6,stim/treadmill_a.png,1,1,3,1,2,2,2,right
11,1,transfer_map,node_6,stim/treadmill_a.png,node_1,stim/clarinet_b.png,3,node_4,stim/pretzel_b.png,2,1,5,2,3,2,2,right
12,2,initial_map,node_2,stim/binder_a.png,node_1,stim/guitar amplifier_b.png,1,node_4,stim/trampoline_a.png,2,1,3,1,2,2,2,left
13,2,initial_map,node_5,stim/allen wrench_a.png,node_3,stim/gravy boat_a.png,2,node_6,stim/sunflower_b.png,1,1,3,1,2,2,2,right
14,2,initial_map,node_1,stim/guitar amplifier_b.png,node_3,stim/gravy boat_a.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
15,2,initial_map,node_3,stim/gravy boat_a.png,node_1,stim/guitar amplifier_b.png,2,node_6,stim/sunflower_b.png,1,1,3,1,2,2,2,right
16,2,initial_map,node_5,stim/allen wrench_a.png,node_1,stim/guitar amplifier_b.png,2,node_2,stim/binder_a.png,1,1,3,1,2,2,3,right
17,2,initial_map,node_3,stim/gravy boat_a.png,node_1,stim/guitar amplifier_b.png,2,node_2,stim/binder_a.png,1,1,3,1,2,2,3,right
18,2,initial_map,node_4,stim/trampoline_a.png,node_1,stim/guitar amplifier_b.png,1,node_3,stim/gravy boat_a.png,3,2,4,1,3,2,2,left
19,2,initial_map,node_5,stim/allen wrench_a.png,node_2,stim/binder_a.png,1,node_3,stim/gravy boat_a.png,2,1,3,1,2,3,2,left
20,2,initial_map,node_1,stim/guitar amplifier_b.png,node_2,stim/binder_a.png,1,node_5,stim/allen wrench_a.png,2,1,3,1,2,3,3,left
21,2,initial_map,node_4,stim/trampoline_a.png,node_3,stim/gravy boat_a.png,3,node_6,stim/sunflower_b.png,2,1,5,2,3,2,2,right
22,2,initial_map,node_3,stim/gravy boat_a.png,node_2,stim/binder_a.png,1,node_5,stim/allen wrench_a.png,2,1,3,1,2,3,3,left
23,3,transfer_map,node_6,stim/treadmill_a.png,node_1,stim/clarinet_b.png,3,node_2,stim/tennis ball_b.png,2,1,5,2,3,2,3,right
24,3,transfer_map,node_6,stim/treadmill_a.png,node_2,stim/tennis ball_b.png,2,node_5,stim/paper lantern_a.png,1,1,3,1,2,3,3,right
25,3,transfer_map,node_5,stim/paper lantern_a.png,node_1,stim/clarinet_b.png,2,node_6,stim/treadmill_a.png,1,1,3,1,2,2,2,right
26,3,transfer_map,node_3,stim/hedge shears_a.png,node_2,stim/tennis ball_b.png,1,node_5,stim/paper lantern_a.png,2,1,3,1,2,3,3,left
27,3,transfer_map,node_3,stim/hedge shears_a.png,node_4,stim/pretzel_b.png,3,node_6,stim/treadmill_a.png,1,2,4,1,3,2,2,right
28,3,transfer_map,node_4,stim/pretzel_b.png,node_2,stim/tennis ball_b.png,2,node_3,stim/hedge shears_a.png,3,1,5,2,3,3,2,left
29,3,transfer_map,node_2,stim/tennis ball_b.png,node_1,stim/clarinet_b.png,1,node_6,stim/treadmill_a.png,2,1,3,1,2,2,2,left
30,3,transfer_map,node_6,stim/treadmill_a.png,node_3,stim/hedge shears_a.png,1,node_4,stim/pretzel_b.png,2,1,3,1,2,2,2,left
31,3,transfer_map,node_2,stim/tennis ball_b.png,node_4,stim/pretzel_b.png,2,node_5,stim/paper lantern_a.png,1,1,3,1,2,2,3,right
32,3,transfer_map,node_6,stim/treadmill_a.png,node_4,stim/pretzel_b.png,2,node_5,stim/paper lantern_a.png,1,1,3,1,2,2,3,right
33,3,transfer_map,node_4,stim/pretzel_b.png,node_1,stim/clarinet_b.png,1,node_6,stim/treadmill_a.png,2,1,3,1,2,2,2,left
34,4,initial_map,node_6,stim/sunflower_b.png,node_1,stim/guitar amplifier_b.png,3,node_2,stim/binder_a.png,2,1,5,2,3,2,3,right
35,4,initial_map,node_6,stim/sunflower_b.png,node_4,stim/trampoline_a.png,2,node_5,stim/allen wrench_a.png,1,1,3,1,2,2,3,right
36,4,initial_map,node_5,stim/allen wrench_a.png,node_1,stim/guitar amplifier_b.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
37,4,initial_map,node_6,stim/sunflower_b.png,node_1,stim/guitar amplifier_b.png,3,node_4,stim/trampoline_a.png,2,1,5,2,3,2,2,right
38,4,initial_map,node_6,stim/sunflower_b.png,node_3,stim/gravy boat_a.png,1,node_4,stim/trampoline_a.png,2,1,3,1,2,2,2,left
39,4,initial_map,node_5,stim/allen wrench_a.png,node_1,stim/guitar amplifier_b.png,2,node_6,stim/sunflower_b.png,1,1,3,1,2,2,2,right
40,4,initial_map,node_5,stim/allen wrench_a.png,node_3,stim/gravy boat_a.png,2,node_4,stim/trampoline_a.png,1,1,3,1,2,2,2,right
41,4,initial_map,node_6,stim/sunflower_b.png,node_1,stim/guitar amplifier_b.png,3,node_3,stim/gravy boat_a.png,1,2,4,1,3,2,2,right
42,4,initial_map,node_6,stim/sunflower_b.png,node_2,stim/binder_a.png,2,node_5,stim/allen wrench_a.png,1,1,3,1,2,3,3,right
43,4,initial_map,node_6,stim/sunflower_b.png,node_2,stim/binder_a.png,2,node_3,stim/gravy boat_a.png,1,1,3,1,2,3,2,right
44,4,initial_map,node_2,stim/binder_a.png,node_3,stim/gravy boat_a.png,1,node_4,stim/trampoline_a.png,2,1,3,1,2,2,2,left
45,5,transfer_map,node_1,stim/clarinet_b.png,node_2,stim/tennis ball_b.png,1,node_5,stim/paper lantern_a.png,2,1,3,1,2,3,3,left
46,5,transfer_map,node_6,stim/treadmill_a.png,node_2,stim/tennis ball_b.png,2,node_3,stim/hedge shears_a.png,1,1,3,1,2,3,2,right
47,5,transfer_map,node_4,stim/pretzel_b.png,node_3,stim/hedge shears_a.png,3,node_6,stim/treadmill_a.png,2,1,5,2,3,2,2,right
48,5,transfer_map,node_1,stim/clarinet_b.png,node_2,stim/tennis ball_b.png,1,node_6,stim/treadmill_a.png,3,2,4,1,3,3,2,left
49,5,transfer_map,node_3,stim/hedge shears_a.png,node_1,stim/clarinet_b.png,2,node_2,stim/tennis ball_b.png,1,1,3,1,2,2,3,right
50,5,transfer_map,node_1,stim/clarinet_b.png,node_4,stim/pretzel_b.png,1,node_6,stim/treadmill_a.png,3,2,4,1,3,2,2,left
51,5,transfer_map,node_5,stim/paper lantern_a.png,node_1,stim/clarinet_b.png,2,node_2,stim/tennis ball_b.png,1,1,3,1,2,2,3,right
52,5,transfer_map,node_4,stim/pretzel_b.png,node_1,stim/clarinet_b.png,1,node_2,stim/tennis ball_b.png,2,1,3,1,2,2,3,left
