trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
1,1,initial_map,node_4,stim/guitar amplifier_b.png,node_1,stim/binder_b.png,1,node_2,stim/circular saw blade_a.png,2,1,3,1,2,2,3,left
2,1,initial_map,node_6,stim/treadmill_b.png,node_1,stim/binder_b.png,3,node_2,stim/circular saw blade_a.png,2,1,5,2,3,2,3,right
3,1,initial_map,node_4,stim/guitar amplifier_b.png,node_2,stim/circular saw blade_a.png,2,node_5,stim/gravy boat_b.png,1,1,3,1,2,3,3,right
4,1,initial_map,node_2,stim/circular saw blade_a.png,node_3,stim/tennis ball_a.png,1,node_4,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
5,1,initial_map,node_6,stim/treadmill_b.png,node_2,stim/circular saw blade_a.png,2,node_3,stim/tennis ball_a.png,1,1,3,1,2,3,2,right
6,1,initial_map,node_3,stim/tennis ball_a.png,node_2,stim/circular saw blade_a.png,1,node_5,stim/gravy boat_b.png,2,1,3,1,2,3,3,left
7,1,initial_map,node_3,stim/tennis ball_a.png,node_4,stim/guitar amplifier_b.png,3,node_6,stim/treadmill_b.png,1,2,4,1,3,2,2,right
8,1,initial_map,node_2,stim/circular saw blade_a.png,node_3,stim/tennis ball_a.png,1,node_6,stim/treadmill_b.png,2,1,3,1,2,2,2,left
9,1,initial_map,node_2,stim/circular saw blade_a.png,node_5,stim/gravy boat_b.png,1,node_6,stim/treadmill_b.png,2,1,3,1,2,3,2,left
10,1,initial_map,node_1,stim/binder_b.png,node_2,stim/circular saw blade_a.png,1,node_5,stim/gravy boat_b.png,2,1,3,1,2,3,3,left
11,1,initial_map,node_6,stim/treadmill_b.png,node_1,stim/binder_b.png,3,node_4,stim/guitar amplifier_b.png,2,1,5,2,3,2,2,right
12,2,transfer_map,node_1,stim/pool table_a.png,node_2,stim/beanie_a.png,1,node_3,stim/trampoline_b.png,2,1,3,1,2,3,2,left
13,2,transfer_map,node_1,stim/pool table_a.png,node_2,stim/beanie_a.png,1,node_5,stim/clarinet_b.png,2,1,3,1,2,3,3,left
14,2,transfer_map,node_5,stim/clarinet_b.png,node_1,stim/pool table_a.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,2,2,right
15,2,transfer_map,node_4,stim/flashlight_a.png,node_3,stim/trampoline_b.png,3,node_6,stim/hedge shears_a.png,2,1,5,2,3,2,2,right
16,2,transfer_map,node_5,stim/clarinet_b.png,node_3,stim/trampoline_b.png,2,node_4,stim/flashlight_a.png,1,1,3,1,2,2,2,right
17,2,transfer_map,node_5,stim/clarinet_b.png,node_2,stim/beanie_a.png,1,node_3,stim/trampoline_b.png,2,1,3,1,2,3,2,left
18,2,transfer_map,node_3,stim/trampoline_b.png,node_2,stim/beanie_a.png,1,node_4,stim/flashlight_a.png,3,2,4,1,3,3,2,left
19,2,transfer_map,node_4,stim/flashlight_a.png,node_1,stim/pool table_a.png,1,node_2,stim/beanie_a.png,2,1,3,1,2,2,3,left
20,2,transfer_map,node_1,stim/pool table_a.png,node_3,stim/trampoline_b.png,2,node_6,stim/hedge shears_a.png,3,1,5,2,3,2,2,left
21,2,transfer_map,node_6,stim/hedge shears_a.png,node_4,stim/flashlight_a.png,2,node_5,stim/clarinet_b.png,1,1,3,1,2,2,3,right
22,2,transfer_map,node_5,stim/clarinet_b.png,node_3,stim/trampoline_b.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,2,2,right
23,3,initial_map,node_6,stim/treadmill_b.png,node_1,stim/binder_b.png,3,node_5,stim/gravy boat_b.png,1,2,4,1,3,2,3,right
24,3,initial_map,node_1,stim/binder_b.png,node_4,stim/guitar amplifier_b.png,1,node_6,stim/treadmill_b.png,3,2,4,1,3,2,2,left
25,3,initial_map,node_5,stim/gravy boat_b.png,node_3,stim/tennis ball_a.png,2,node_4,stim/guitar amplifier_b.png,1,1,3,1,2,2,2,right
26,3,initial_map,node_4,stim/guitar amplifier_b.png,node_5,stim/gravy boat_b.png,1,node_6,stim/treadmill_b.png,2,1,3,1,2,3,2,left
27,3,initial_map,node_6,stim/treadmill_b.png,node_3,stim/tennis ball_a.png,1,node_4,stim/guitar amplifier_b.png,2,1,3,1,2,2,2,left
28,3,initial_map,node_1,stim/binder_b.png,node_2,stim/circular saw blade_a.png,1,node_3,stim/tennis ball_a.png,2,1,3,1,2,3,2,left
29,3,initial_map,node_4,stim/guitar amplifier_b.png,node_1,stim/binder_b.png,1,node_3,stim/tennis ball_a.png,3,2,4,1,3,2,2,left
30,3,initial_map,node_1,stim/binder_b.png,node_5,stim/gravy boat_b.png,2,node_6,stim/treadmill_b.png,3,1,5,2,3,3,2,left
31,3,initial_map,node_2,stim/circular saw blade_a.png,node_1,stim/binder_b.png,1,node_6,stim/treadmill_b.png,2,1,3,1,2,2,2,left
32,3,initial_map,node_3,stim/tennis ball_a.png,node_1,stim/binder_b.png,2,node_2,stim/circular saw blade_a.png,1,1,3,1,2,2,3,right
33,3,initial_map,node_1,stim/binder_b.png,node_2,stim/circular saw blade_a.png,1,node_6,stim/treadmill_b.png,3,2,4,1,3,3,2,left
34,4,transfer_map,node_1,stim/pool table_a.png,node_5,stim/clarinet_b.png,2,node_6,stim/hedge shears_a.png,3,1,5,2,3,3,2,left
35,4,transfer_map,node_6,stim/hedge shears_a.png,node_1,stim/pool table_a.png,3,node_4,stim/flashlight_a.png,2,1,5,2,3,2,2,right
36,4,transfer_map,node_3,stim/trampoline_b.png,node_1,stim/pool table_a.png,2,node_4,stim/flashlight_a.png,3,1,5,2,3,2,2,left
