trial_number,block,map,reference_node,object_reference,object_left_node,object_left,distance_left,object_right_node,object_right,distance_right,edge_difference,total_distance,minimum_distance,maximum_distance,degree_left,degree_right,correct_Ans_Dis
1,1,initial_map,node_4,stim/television_b.png,node_2,stim/binder_b.png,2,node_3,stim/pool table_b.png,3,1,5,2,3,3,2,left
2,1,initial_map,node_1,stim/trampoline_a.png,node_4,stim/television_b.png,1,node_6,stim/hedge shears_a.png,3,2,4,1,3,2,2,left
3,1,initial_map,node_3,stim/pool table_b.png,node_2,stim/binder_b.png,1,node_4,stim/television_b.png,3,2,4,1,3,3,2,left
4,1,initial_map,node_6,stim/hedge shears_a.png,node_2,stim/binder_b.png,2,node_5,stim/guitar amplifier_b.png,1,1,3,1,2,3,3,right
5,1,initial_map,node_1,stim/trampoline_a.png,node_2,stim/binder_b.png,1,node_3,stim/pool table_b.png,2,1,3,1,2,3,2,left
6,1,initial_map,node_3,stim/pool table_b.png,node_1,stim/trampoline_a.png,2,node_2,stim/binder_b.png,1,1,3,1,2,2,3,right
7,1,initial_map,node_4,stim/television_b.png,node_1,stim/trampoline_a.png,1,node_2,stim/binder_b.png,2,1,3,1,2,2,3,left
8,1,initial_map,node_5,stim/guitar amplifier_b.png,node_1,stim/trampoline_a.png,2,node_2,stim/binder_b.png,1,1,3,1,2,2,3,right
9,1,initial_map,node_4,stim/television_b.png,node_1,stim/trampoline_a.png,1,node_6,stim/hedge shears_a.png,2,1,3,1,2,2,2,left
10,1,initial_map,node_6,stim/hedge shears_a.png,node_4,stim/television_b.png,2,node_5,stim/guitar amplifier_b.png,1,1,3,1,2,2,3,right
11,1,initial_map,node_4,stim/television_b.png,node_5,stim/guitar amplifier_b.png,1,node_6,stim/hedge shears_a.png,2,1,3,1,2,3,2,left
12,2,transfer_map,node_6,stim/gravy boat_a.png,node_2,stim/treadmill_b.png,2,node_3,stim/flashlight_b.png,1,1,3,1,2,3,2,right
13,2,transfer_map,node_4,stim/pretzel_b.png,node_1,stim/leaf blower_b.png,1,node_3,stim/flashlight_b.png,3,2,4,1,3,2,2,left
14,2,transfer_map,node_4,stim/pretzel_b.png,node_3,stim/flashlight_b.png,3,node_5,stim/tennis ball_a.png,1,2,4,1,3,2,3,right
15,2,transfer_map,node_5,stim/tennis ball_a.png,node_1,stim/leaf blower_b.png,2,node_4,stim/pretzel_b.png,1,1,3,1,2,2,2,right
16,2,transfer_map,node_6,stim/gravy boat_a.png,node_1,stim/leaf blower_b.png,3,node_2,stim/treadmill_b.png,2,1,5,2,3,2,3,right
17,2,transfer_map,node_3,stim/flashlight_b.png,node_2,stim/treadmill_b.png,1,node_5,stim/tennis ball_a.png,2,1,3,1,2,3,3,left
18,2,transfer_map,node_1,stim/leaf blower_b.png,node_2,stim/treadmill_b.png,1,node_5,stim/tennis ball_a.png,2,1,3,1,2,3,3,left
19,2,transfer_map,node_3,stim/flashlight_b.png,node_1,stim/leaf blower_b.png,2,node_6,stim/gravy boat_a.png,1,1,3,1,2,2,2,right
20,2,transfer_map,node_2,stim/treadmill_b.png,node_1,stim/leaf blower_b.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,2,2,left
21,2,transfer_map,node_4,stim/pretzel_b.png,node_3,stim/flashlight_b.png,3,node_6,stim/gravy boat_a.png,2,1,5,2,3,2,2,right
22,2,transfer_map,node_4,stim/pretzel_b.png,node_1,stim/leaf blower_b.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,2,2,left
23,3,initial_map,node_5,stim/guitar amplifier_b.png,node_3,stim/pool table_b.png,2,node_4,stim/television_b.png,1,1,3,1,2,2,2,right
24,3,initial_map,node_1,stim/trampoline_a.png,node_3,stim/pool table_b.png,2,node_4,stim/television_b.png,1,1,3,1,2,2,2,right
25,3,initial_map,node_4,stim/television_b.png,node_1,stim/trampoline_a.png,1,node_3,stim/pool table_b.png,3,2,4,1,3,2,2,left
26,3,initial_map,node_3,stim/pool table_b.png,node_2,stim/binder_b.png,1,node_5,stim/guitar amplifier_b.png,2,1,3,1,2,3,3,left
27,3,initial_map,node_3,stim/pool table_b.png,node_4,stim/television_b.png,3,node_5,stim/guitar amplifier_b.png,2,1,5,2,3,2,3,right
28,3,initial_map,node_2,stim/binder_b.png,node_3,stim/pool table_b.png,1,node_4,stim/television_b.png,2,1,3,1,2,2,2,left
29,3,initial_map,node_1,stim/trampoline_a.png,node_3,stim/pool table_b.png,2,node_6,stim/hedge shears_a.png,3,1,5,2,3,2,2,left
30,3,initial_map,node_3,stim/pool table_b.png,node_1,stim/trampoline_a.png,2,node_4,stim/television_b.png,3,1,5,2,3,2,2,left
31,3,initial_map,node_2,stim/binder_b.png,node_5,stim/guitar amplifier_b.png,1,node_6,stim/hedge shears_a.png,2,1,3,1,2,3,2,left
32,3,initial_map,node_6,stim/hedge shears_a.png,node_3,stim/pool table_b.png,1,node_4,stim/television_b.png,2,1,3,1,2,2,2,left
33,3,initial_map,node_4,stim/television_b.png,node_3,stim/pool table_b.png,3,node_6,stim/hedge shears_a.png,2,1,5,2,3,2,2,right
34,4,transfer_map,node_3,stim/flashlight_b.png,node_4,stim/pretzel_b.png,3,node_6,stim/gravy boat_a.png,1,2,4,1,3,2,2,right
35,4,transfer_map,node_6,stim/gravy boat_a.png,node_1,stim/leaf blower_b.png,3,node_5,stim/tennis ball_a.png,1,2,4,1,3,2,3,right
36,4,transfer_map,node_1,stim/leaf blower_b.png,node_2,stim/treadmill_b.png,1,node_6,stim/gravy boat_a.png,3,2,4,1,3,3,2,left
37,4,transfer_map,node_1,stim/leaf blower_b.png,node_4,stim/pretzel_b.png,1,node_6,stim/gravy boat_a.png,3,2,4,1,3,2,2,left
38,4,transfer_map,node_6,stim/gravy boat_a.png,node_4,stim/pretzel_b.png,2,node_5,stim/tennis ball_a.png,1,1,3,1,2,2,3,right
39,4,transfer_map,node_4,stim/pretzel_b.png,node_2,stim/treadmill_b.png,2,node_3,stim/flashlight_b.png,3,1,5,2,3,3,2,left
40,4,transfer_map,node_1,stim/leaf blower_b.png,node_3,stim/flashlight_b.png,2,node_6,stim/gravy boat_a.png,3,1,5,2,3,2,2,left
41,4,transfer_map,node_5,stim/tennis ball_a.png,node_1,stim/leaf blower_b.png,2,node_2,stim/treadmill_b.png,1,1,3,1,2,2,3,right
42,4,transfer_map,node_4,stim/pretzel_b.png,node_2,stim/treadmill_b.png,2,node_5,stim/tennis ball_a.png,1,1,3,1,2,3,3,right
43,4,transfer_map,node_6,stim/gravy boat_a.png,node_2,stim/treadmill_b.png,2,node_5,stim/tennis ball_a.png,1,1,3,1,2,3,3,right
44,4,transfer_map,node_6,stim/gravy boat_a.png,node_3,stim/flashlight_b.png,1,node_4,stim/pretzel_b.png,2,1,3,1,2,2,2,left
45,5,initial_map,node_2,stim/binder_b.png,node_1,stim/trampoline_a.png,1,node_6,stim/hedge shears_a.png,2,1,3,1,2,2,2,left
46,5,initial_map,node_6,stim/hedge shears_a.png,node_1,stim/trampoline_a.png,3,node_4,stim/television_b.png,2,1,5,2,3,2,2,right
47,5,initial_map,node_6,stim/hedge shears_a.png,node_2,stim/binder_b.png,2,node_3,stim/pool table_b.png,1,1,3,1,2,3,2,right
48,5,initial_map,node_2,stim/binder_b.png,node_4,stim/television_b.png,2,node_5,stim/guitar amplifier_b.png,1,1,3,1,2,2,3,right
49,5,initial_map,node_6,stim/hedge shears_a.png,node_1,stim/trampoline_a.png,3,node_2,stim/binder_b.png,2,1,5,2,3,2,3,right
50,5,initial_map,node_4,stim/television_b.png,node_3,stim/pool table_b.png,3,node_5,stim/guitar amplifier_b.png,1,2,4,1,3,2,3,right
51,5,initial_map,node_5,stim/guitar amplifier_b.png,node_1,stim/trampoline_a.png,2,node_4,stim/television_b.png,1,1,3,1,2,2,2,right
52,5,initial_map,node_4,stim/television_b.png,node_2,stim/binder_b.png,2,node_5,stim/guitar amplifier_b.png,1,1,3,1,2,3,3,right
53,5,initial_map,node_3,stim/pool table_b.png,node_4,stim/television_b.png,3,node_6,stim/hedge shears_a.png,1,2,4,1,3,2,2,right
54,5,initial_map,node_1,stim/trampoline_a.png,node_2,stim/binder_b.png,1,node_5,stim/guitar amplifier_b.png,2,1,3,1,2,3,3,left
55,5,initial_map,node_1,stim/trampoline_a.png,node_2,stim/binder_b.png,1,node_6,stim/hedge shears_a.png,3,2,4,1,3,3,2,left
56,6,transfer_map,node_1,stim/leaf blower_b.png,node_2,stim/treadmill_b.png,1,node_3,stim/flashlight_b.png,2,1,3,1,2,3,2,left
57,6,transfer_map,node_2,stim/treadmill_b.png,node_4,stim/pretzel_b.png,2,node_5,stim/tennis ball_a.png,1,1,3,1,2,2,3,right
58,6,transfer_map,node_2,stim/treadmill_b.png,node_3,stim/flashlight_b.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,2,2,left
59,6,transfer_map,node_5,stim/tennis ball_a.png,node_1,stim/leaf blower_b.png,2,node_6,stim/gravy boat_a.png,1,1,3,1,2,2,2,right
60,6,transfer_map,node_3,stim/flashlight_b.png,node_2,stim/treadmill_b.png,1,node_4,stim/pretzel_b.png,3,2,4,1,3,3,2,left
61,6,transfer_map,node_2,stim/treadmill_b.png,node_1,stim/leaf blower_b.png,1,node_4,stim/pretzel_b.png,2,1,3,1,2,2,2,left
62,6,transfer_map,node_1,stim/leaf blower_b.png,node_4,stim/pretzel_b.png,1,node_5,stim/tennis ball_a.png,2,1,3,1,2,2,3,left
63,6,transfer_map,node_2,stim/treadmill_b.png,node_5,stim/tennis ball_a.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,3,2,left
64,6,transfer_map,node_2,stim/treadmill_b.png,node_3,stim/flashlight_b.png,1,node_4,stim/pretzel_b.png,2,1,3,1,2,2,2,left
65,6,transfer_map,node_3,stim/flashlight_b.png,node_5,stim/tennis ball_a.png,2,node_6,stim/gravy boat_a.png,1,1,3,1,2,3,2,right
66,6,transfer_map,node_6,stim/gravy boat_a.png,node_1,stim/leaf blower_b.png,3,node_4,stim/pretzel_b.png,2,1,5,2,3,2,2,right
67,7,initial_map,node_2,stim/binder_b.png,node_1,stim/trampoline_a.png,1,node_4,stim/television_b.png,2,1,3,1,2,2,2,left
68,7,initial_map,node_5,stim/guitar amplifier_b.png,node_3,stim/pool table_b.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,2,2,right
69,7,initial_map,node_6,stim/hedge shears_a.png,node_1,stim/trampoline_a.png,3,node_3,stim/pool table_b.png,1,2,4,1,3,2,2,right
70,7,initial_map,node_6,stim/hedge shears_a.png,node_1,stim/trampoline_a.png,3,node_5,stim/guitar amplifier_b.png,1,2,4,1,3,2,3,right
71,7,initial_map,node_5,stim/guitar amplifier_b.png,node_1,stim/trampoline_a.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,2,2,right
72,7,initial_map,node_5,stim/guitar amplifier_b.png,node_2,stim/binder_b.png,1,node_3,stim/pool table_b.png,2,1,3,1,2,3,2,left
73,7,initial_map,node_3,stim/pool table_b.png,node_5,stim/guitar amplifier_b.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,3,2,right
74,7,initial_map,node_1,stim/trampoline_a.png,node_4,stim/television_b.png,1,node_5,stim/guitar amplifier_b.png,2,1,3,1,2,2,3,left
75,7,initial_map,node_1,stim/trampoline_a.png,node_5,stim/guitar amplifier_b.png,2,node_6,stim/hedge shears_a.png,3,1,5,2,3,3,2,left
76,7,initial_map,node_2,stim/binder_b.png,node_3,stim/pool table_b.png,1,node_6,stim/hedge shears_a.png,2,1,3,1,2,2,2,left
77,7,initial_map,node_3,stim/pool table_b.png,node_1,stim/trampoline_a.png,2,node_6,stim/hedge shears_a.png,1,1,3,1,2,2,2,right
78,8,transfer_map,node_4,stim/pretzel_b.png,node_1,stim/leaf blower_b.png,1,node_2,stim/treadmill_b.png,2,1,3,1,2,2,3,left
79,8,transfer_map,node_5,stim/tennis ball_a.png,node_3,stim/flashlight_b.png,2,node_6,stim/gravy boat_a.png,1,1,3,1,2,2,2,right
80,8,transfer_map,node_5,stim/tennis ball_a.png,node_2,stim/treadmill_b.png,1,node_3,stim/flashlight_b.png,2,1,3,1,2,3,2,left
81,8,transfer_map,node_4,stim/pretzel_b.png,node_5,stim/tennis ball_a.png,1,node_6,stim/gravy boat_a.png,2,1,3,1,2,3,2,left
82,8,transfer_map,node_3,stim/flashlight_b.png,node_4,stim/pretzel_b.png,3,node_5,stim/tennis ball_a.png,2,1,5,2,3,2,3,right
83,8,transfer_map,node_5,stim/tennis ball_a.png,node_3,stim/flashlight_b.png,2,node_4,stim/pretzel_b.png,1,1,3,1,2,2,2,right
84,8,transfer_map,node_1,stim/leaf blower_b.png,node_5,stim/tennis ball_a.png,2,node_6,stim/gravy boat_a.png,3,1,5,2,3,3,2,left
85,8,transfer_map,node_3,stim/flashlight_b.png,node_1,stim/leaf blower_b.png,2,node_2,stim/treadmill_b.png,1,1,3,1,2,2,3,right
86,8,transfer_map,node_1,stim/leaf blower_b.png,node_3,stim/flashlight_b.png,2,node_4,stim/pretzel_b.png,1,1,3,1,2,2,2,right
87,8,transfer_map,node_6,stim/gravy boat_a.png,node_1,stim/leaf blower_b.png,3,node_3,stim/flashlight_b.png,1,2,4,1,3,2,2,right
88,8,transfer_map,node_3,stim/flashlight_b.png,node_1,stim/leaf blower_b.png,2,node_4,stim/pretzel_b.png,3,1,5,2,3,2,2,left
